move_dur,added_mass,target,eff_mass,eff_mass_mean,sum_t2
1.25,6,5,7.9269,7.786,0.092373
1.25,6,6,9.6918,9.4012,0.11058
1.25,6,7,7.7127,7.6828,0.076983
1.25,6,8,9.1181,9.1369,0.1224
1.3,6,1,7.6791,7.7831,0.082113
1.3,6,2,9.1838,9.3953,0.098296
1.3,6,3,7.6791,7.6824,0.068431
1.3,6,4,9.1838,9.1377,0.1088
1.3,6,5,7.9269,7.7859,0.082113
1.3,6,6,9.6918,9.401,0.098296
1.3,6,7,7.7127,7.6828,0.068432
1.3,6,8,9.1181,9.1369,0.1088
1.35,6,1,7.6791,7.7832,0.073319
1.35,6,2,9.1838,9.3953,0.087768
1.35,6,3,7.6791,7.6824,0.061102
1.35,6,4,9.1838,9.1377,0.09715
1.35,6,5,7.9269,7.7859,0.073319
1.35,6,6,9.6918,9.4009,0.087769
1.35,6,7,7.7127,7.6828,0.061103
1.35,6,8,9.1181,9.1369,0.09715
1.4,6,1,7.6791,7.7832,0.065738
1.4,6,2,9.1838,9.3954,0.078693
1.4,6,3,7.6791,7.6824,0.054785
1.4,6,4,9.1838,9.1376,0.087105
1.4,6,5,7.9269,7.7858,0.065738
1.4,6,6,9.6918,9.4008,0.078693
1.4,6,7,7.7127,7.6828,0.054785
1.4,6,8,9.1181,9.1369,0.087105
1.45,6,1,7.6791,7.7832,0.059167
1.45,6,2,9.1838,9.3955,0.070828
1.45,6,3,7.6791,7.6824,0.049309
1.45,6,4,9.1838,9.1376,0.078399
1.45,6,5,7.9269,7.7858,0.059167
1.45,6,6,9.6918,9.4007,0.070828
1.45,6,7,7.7127,7.6828,0.04931
1.45,6,8,9.1181,9.137,0.078399
1.5,6,1,7.6791,7.7833,0.053445
1.5,6,2,9.1838,9.3956,0.063977
1.5,6,3,7.6791,7.6824,0.04454
1.5,6,4,9.1838,9.1376,0.070816
1.5,6,5,7.9269,7.7857,0.053444
1.5,6,6,9.6918,9.4006,0.063977
1.5,6,7,7.7127,7.6827,0.04454
1.5,6,8,9.1181,9.137,0.070816
1.55,6,1,7.6791,7.7833,0.048437
1.55,6,2,9.1838,9.3956,0.057982
1.55,6,3,7.6791,7.6824,0.040367
1.55,6,4,9.1838,9.1376,0.06418
1.55,6,5,7.9269,7.7857,0.048437
1.55,6,6,9.6918,9.4005,0.057982
1.55,6,7,7.7127,7.6827,0.040367
1.55,6,8,9.1181,9.137,0.06418
1.6,6,1,7.6791,7.7833,0.044036
1.6,6,2,9.1838,9.3957,0.052714
1.6,6,3,7.6791,7.6824,0.036699
1.6,6,4,9.1838,9.1376,0.058349
1.6,6,5,7.9269,7.7856,0.044036
1.6,6,6,9.6918,9.4004,0.052714
1.6,6,7,7.7127,7.6827,0.036699
1.6,6,8,9.1181,9.137,0.058349
1.65,6,1,7.6791,7.7834,0.040152
1.65,6,2,9.1838,9.3957,0.048065
1.65,6,3,7.6791,7.6824,0.033463
1.65,6,4,9.1838,9.1376,0.053203
1.65,6,5,7.9269,7.7856,0.040152
1.65,6,6,9.6918,9.4003,0.048065
1.65,6,7,7.7127,7.6827,0.033463
1.65,6,8,9.1181,9.137,0.053203
1.7,6,1,7.6791,7.7834,0.036712
1.7,6,2,9.1838,9.3958,0.043947
1.7,6,3,7.6791,7.6824,0.030596
1.7,6,4,9.1838,9.1375,0.048645
1.7,6,5,7.9269,7.7856,0.036712
1.7,6,6,9.6918,9.4002,0.043947
1.7,6,7,7.7127,7.6827,0.030596
1.7,6,8,9.1181,9.137,0.048645
1.75,6,1,7.6791,7.7834,0.033654
1.75,6,2,9.1838,9.3958,0.040287
1.75,6,3,7.6791,7.6824,0.028047
1.75,6,4,9.1838,9.1375,0.044593
1.75,6,5,7.9269,7.7855,0.033654
1.75,6,6,9.6918,9.4001,0.040287
1.75,6,7,7.7127,7.6827,0.028047
1.75,6,8,9.1181,9.137,0.044593
1.8,6,1,7.6791,7.7834,0.030927
1.8,6,2,9.1838,9.3959,0.037022
1.8,6,3,7.6791,7.6824,0.025774
1.8,6,4,9.1838,9.1375,0.040979
1.8,6,5,7.9269,7.7855,0.030927
1.8,6,6,9.6918,9.4001,0.037022
1.8,6,7,7.7127,7.6827,0.025774
1.8,6,8,9.1181,9.137,0.040979
1.85,6,1,7.6791,7.7835,0.028487
1.85,6,2,9.1838,9.3959,0.0341
1.85,6,3,7.6791,7.6824,0.02374
1.85,6,4,9.1838,9.1375,0.037746
1.85,6,5,7.9269,7.7855,0.028487
1.85,6,6,9.6918,9.4,0.0341
1.85,6,7,7.7127,7.6827,0.02374
1.85,6,8,9.1181,9.137,0.037746
1.9,6,1,7.6791,7.7835,0.026296
1.9,6,2,9.1838,9.396,0.031478
1.9,6,3,7.6791,7.6824,0.021915
1.9,6,4,9.1838,9.1375,0.034843
1.9,6,5,7.9269,7.7854,0.026296
1.9,6,6,9.6918,9.3999,0.031478
1.9,6,7,7.7127,7.6827,0.021915
1.9,6,8,9.1181,9.137,0.034843
1.95,6,1,7.6791,7.7835,0.024325
1.95,6,2,9.1838,9.396,0.029118
1.95,6,3,7.6791,7.6824,0.020272
1.95,6,4,9.1838,9.1375,0.032231
1.95,6,5,7.9269,7.7854,0.024325
1.95,6,6,9.6918,9.3999,0.029118
1.95,6,7,7.7127,7.6827,0.020272
1.95,6,8,9.1181,9.137,0.032231
2,6,1,7.6791,7.7835,0.022546
2,6,2,9.1838,9.396,0.026989
2,6,3,7.6791,7.6824,0.018789
2,6,4,9.1838,9.1375,0.029874
2,6,5,7.9269,7.7854,0.022546
2,6,6,9.6918,9.3998,0.026989
2,6,7,7.7127,7.6827,0.018789
2,6,8,9.1181,9.137,0.029874
0.3,6.5,1,8.1824,8.2837,1.9708
0.3,6.5,2,9.6899,9.8964,2.4056
0.3,6.5,3,8.1824,8.1847,1.6824
0.3,6.5,4,9.6899,9.6445,2.613
0.3,6.5,5,8.4319,8.2954,1.9644
0.3,6.5,6,10.203,9.9204,2.3177
0.3,6.5,7,8.2138,8.1862,1.5862
0.3,6.5,8,9.6219,9.6413,2.6013
0.35,6.5,1,8.1824,8.2844,2.113
0.35,6.5,2,9.6899,9.8977,2.5644
0.35,6.5,3,8.1824,8.1847,1.7883
0.35,6.5,4,9.6899,9.6441,2.7997
0.35,6.5,5,8.4319,8.2945,2.1117
0.35,6.5,6,10.203,9.9184,2.5074
0.35,6.5,7,8.2138,8.186,1.7198
0.35,6.5,8,9.6219,9.6414,2.7963
0.4,6.5,1,8.1824,8.2848,1.9611
0.4,6.5,2,9.6899,9.8986,2.3694
0.4,6.5,3,8.1824,8.1847,1.6481
0.4,6.5,4,9.6899,9.6439,2.5976
0.4,6.5,5,8.4319,8.2937,1.961
0.4,6.5,6,10.203,9.9169,2.3383
0.4,6.5,7,8.2138,8.1858,1.6093
0.4,6.5,8,9.6219,9.6415,2.5968
0.45,6.5,1,8.1824,8.2852,1.6646
0.45,6.5,2,9.6899,9.8994,2.0047
0.45,6.5,3,8.1824,8.1847,1.3919
0.45,6.5,4,9.6899,9.6437,2.2047
0.45,6.5,5,8.4319,8.2932,1.6641
0.45,6.5,6,10.203,9.9158,1.9895
0.45,6.5,7,8.2138,8.1857,1.3738
0.45,6.5,8,9.6219,9.6415,2.2038
0.5,6.5,1,8.1824,8.2855,1.3476
0.5,6.5,2,9.6899,9.9,1.6194
0.5,6.5,3,8.1824,8.1847,1.1234
0.5,6.5,4,9.6899,9.6435,1.7849
0.5,6.5,5,8.4319,8.2927,1.3469
0.5,6.5,6,10.203,9.9148,1.6125
0.5,6.5,7,8.2138,8.1856,1.1164
0.5,6.5,8,9.6219,9.6416,1.7838
0.55,6.5,1,8.1824,8.2858,1.0692
0.55,6.5,2,9.6899,9.9005,1.2831
0.55,6.5,3,8.1824,8.1847,0.89012
0.55,6.5,4,9.6899,9.6434,1.4163
0.55,6.5,5,8.4319,8.2923,1.0686
0.55,6.5,6,10.203,9.914,1.2802
0.55,6.5,7,8.2138,8.1855,0.88792
0.55,6.5,8,9.6219,9.6416,1.4154
0.6,6.5,1,8.1824,8.286,0.84502
0.6,6.5,2,9.6899,9.901,1.0131
0.6,6.5,3,8.1824,8.1847,0.70314
0.6,6.5,4,9.6899,9.6433,1.1194
0.6,6.5,5,8.4319,8.292,0.84456
0.6,6.5,6,10.203,9.9134,1.012
0.6,6.5,7,8.2138,8.1854,0.70281
0.6,6.5,8,9.6219,9.6416,1.1187
0.65,6.5,1,8.1824,8.2862,0.67127
0.65,6.5,2,9.6899,9.9013,0.80424
0.65,6.5,3,8.1824,8.1847,0.55857
0.65,6.5,4,9.6899,9.6432,0.8893
0.65,6.5,5,8.4319,8.2918,0.67098
0.65,6.5,6,10.203,9.9128,0.80393
0.65,6.5,7,8.2138,8.1854,0.55885
0.65,6.5,8,9.6219,9.6417,0.88889
0.7,6.5,1,8.1824,8.2863,0.53861
0.7,6.5,2,9.6899,9.9016,0.64503
0.7,6.5,3,8.1824,8.1847,0.44827
0.7,6.5,4,9.6899,9.6431,0.71358
0.7,6.5,5,8.4319,8.2915,0.53843
0.7,6.5,6,10.203,9.9123,0.64502
0.7,6.5,7,8.2138,8.1853,0.44866
0.7,6.5,8,9.6219,9.6417,0.71333
0.75,6.5,1,8.1824,8.2865,0.43742
0.75,6.5,2,9.6899,9.9019,0.52373
0.75,6.5,3,8.1824,8.1847,0.36415
0.75,6.5,4,9.6899,9.643,0.57955
0.75,6.5,5,8.4319,8.2913,0.43732
0.75,6.5,6,10.203,9.9119,0.52381
0.75,6.5,7,8.2138,8.1853,0.36449
0.75,6.5,8,9.6219,9.6417,0.57941
0.8,6.5,1,8.1824,8.2866,0.3597
0.8,6.5,2,9.6899,9.9022,0.43062
0.8,6.5,3,8.1824,8.1847,0.29953
0.8,6.5,4,9.6899,9.643,0.47659
0.8,6.5,5,8.4319,8.2911,0.35964
0.8,6.5,6,10.203,9.9115,0.43071
0.8,6.5,7,8.2138,8.1852,0.29977
0.8,6.5,8,9.6219,9.6417,0.47651
0.85,6.5,1,8.1824,8.2867,0.29931
0.85,6.5,2,9.6899,9.9024,0.3583
0.85,6.5,3,8.1824,8.1846,0.24929
0.85,6.5,4,9.6899,9.6429,0.39658
0.85,6.5,5,8.4319,8.291,0.29927
0.85,6.5,6,10.203,9.9112,0.35837
0.85,6.5,7,8.2138,8.1852,0.24945
0.85,6.5,8,9.6219,9.6417,0.39653
0.9,6.5,1,8.1824,8.2868,0.25176
0.9,6.5,2,9.6899,9.9026,0.30137
0.9,6.5,3,8.1824,8.1846,0.20972
0.9,6.5,4,9.6899,9.6429,0.33358
0.9,6.5,5,8.4319,8.2908,0.25174
0.9,6.5,6,10.203,9.9109,0.30142
0.9,6.5,7,8.2138,8.1852,0.20983
0.9,6.5,8,9.6219,9.6418,0.33356
0.95,6.5,1,8.1824,8.2869,0.21382
0.95,6.5,2,9.6899,9.9027,0.25596
0.95,6.5,3,8.1824,8.1846,0.17814
0.95,6.5,4,9.6899,9.6428,0.28332
0.95,6.5,5,8.4319,8.2907,0.21381
0.95,6.5,6,10.203,9.9107,0.25599
0.95,6.5,7,8.2138,8.1851,0.17821
0.95,6.5,8,9.6219,9.6418,0.2833
1,6.5,1,8.1824,8.2869,0.18318
1,6.5,2,9.6899,9.9029,0.21928
1,6.5,3,8.1824,8.1846,0.15263
1,6.5,4,9.6899,9.6428,0.24272
1,6.5,5,8.4319,8.2906,0.18317
1,6.5,6,10.203,9.9104,0.2193
1,6.5,7,8.2138,8.1851,0.15267
1,6.5,8,9.6219,9.6418,0.24271
1.05,6.5,1,8.1824,8.287,0.15815
1.05,6.5,2,9.6899,9.903,0.18932
1.05,6.5,3,8.1824,8.1846,0.13178
1.05,6.5,4,9.6899,9.6427,0.20956
1.05,6.5,5,8.4319,8.2905,0.15815
1.05,6.5,6,10.203,9.9102,0.18933
1.05,6.5,7,8.2138,8.1851,0.13181
1.05,6.5,8,9.6219,9.6418,0.20955
1.1,6.5,1,8.1824,8.2871,0.1375
1.1,6.5,2,9.6899,9.9032,0.1646
1.1,6.5,3,8.1824,8.1846,0.11458
1.1,6.5,4,9.6899,9.6427,0.18219
1.1,6.5,5,8.4319,8.2904,0.1375
1.1,6.5,6,10.203,9.91,0.16461
1.1,6.5,7,8.2138,8.1851,0.11459
1.1,6.5,8,9.6219,9.6418,0.18219
1.15,6.5,1,8.1824,8.2871,0.1203
1.15,6.5,2,9.6899,9.9033,0.14401
1.15,6.5,3,8.1824,8.1846,0.10025
1.15,6.5,4,9.6899,9.6427,0.15941
1.15,6.5,5,8.4319,8.2903,0.1203
1.15,6.5,6,10.203,9.9098,0.14402
1.15,6.5,7,8.2138,8.185,0.10026
1.15,6.5,8,9.6219,9.6418,0.15941
1.2,6.5,1,8.1824,8.2872,0.10586
1.2,6.5,2,9.6899,9.9034,0.12673
1.2,6.5,3,8.1824,8.1846,0.088223
1.2,6.5,4,9.6899,9.6427,0.14028
1.2,6.5,5,8.4319,8.2902,0.10586
1.2,6.5,6,10.203,9.9097,0.12673
1.2,6.5,7,8.2138,8.185,0.088227
1.2,6.5,8,9.6219,9.6418,0.14027
1.25,6.5,1,8.1824,8.2872,0.093651
1.25,6.5,2,9.6899,9.9035,0.11211
1.25,6.5,3,8.1824,8.1846,0.078046
1.25,6.5,4,9.6899,9.6426,0.12409
1.25,6.5,5,8.4319,8.2902,0.093651
1.25,6.5,6,10.203,9.9095,0.11211
1.25,6.5,7,8.2138,8.185,0.078048
1.25,6.5,8,9.6219,9.6418,0.12409
1.3,6.5,1,8.1824,8.2873,0.083249
1.3,6.5,2,9.6899,9.9036,0.099656
1.3,6.5,3,8.1824,8.1846,0.069378
1.3,6.5,4,9.6899,9.6426,0.11031
1.3,6.5,5,8.4319,8.2901,0.083249
1.3,6.5,6,10.203,9.9094,0.099656
1.3,6.5,7,8.2138,8.185,0.069379
1.3,6.5,8,9.6219,9.6418,0.11031
1.35,6.5,1,8.1824,8.2873,0.074333
1.35,6.5,2,9.6899,9.9036,0.088983
1.35,6.5,3,8.1824,8.1846,0.061948
1.35,6.5,4,9.6899,9.6426,0.098494
1.35,6.5,5,8.4319,8.29,0.074333
1.35,6.5,6,10.203,9.9093,0.088983
1.35,6.5,7,8.2138,8.185,0.061949
1.35,6.5,8,9.6219,9.6418,0.098494
1.4,6.5,1,8.1824,8.2873,0.066647
1.4,6.5,2,9.6899,9.9037,0.079782
1.4,6.5,3,8.1824,8.1846,0.055543
1.4,6.5,4,9.6899,9.6426,0.08831
1.4,6.5,5,8.4319,8.29,0.066647
1.4,6.5,6,10.203,9.9091,0.079782
1.4,6.5,7,8.2138,8.185,0.055543
1.4,6.5,8,9.6219,9.6418,0.08831
1.45,6.5,1,8.1824,8.2874,0.059986
1.45,6.5,2,9.6899,9.9038,0.071808
1.45,6.5,3,8.1824,8.1846,0.049991
1.45,6.5,4,9.6899,9.6425,0.079484
1.45,6.5,5,8.4319,8.2899,0.059986
1.45,6.5,6,10.203,9.909,0.071808
1.45,6.5,7,8.2138,8.185,0.049992
1.45,6.5,8,9.6219,9.6419,0.079484
1.5,6.5,1,8.1824,8.2874,0.054184
1.5,6.5,2,9.6899,9.9039,0.064862
1.5,6.5,3,8.1824,8.1846,0.045156
1.5,6.5,4,9.6899,9.6425,0.071796
1.5,6.5,5,8.4319,8.2899,0.054184
1.5,6.5,6,10.203,9.9089,0.064862
1.5,6.5,7,8.2138,8.1849,0.045156
1.5,6.5,8,9.6219,9.6419,0.071796
1.55,6.5,1,8.1824,8.2874,0.049107
1.55,6.5,2,9.6899,9.9039,0.058785
1.55,6.5,3,8.1824,8.1846,0.040925
1.55,6.5,4,9.6899,9.6425,0.065068
1.55,6.5,5,8.4319,8.2898,0.049107
1.55,6.5,6,10.203,9.9088,0.058785
1.55,6.5,7,8.2138,8.1849,0.040925
1.55,6.5,8,9.6219,9.6419,0.065068
1.6,6.5,1,8.1824,8.2875,0.044645
1.6,6.5,2,9.6899,9.904,0.053443
1.6,6.5,3,8.1824,8.1846,0.037207
1.6,6.5,4,9.6899,9.6425,0.059156
1.6,6.5,5,8.4319,8.2898,0.044645
1.6,6.5,6,10.203,9.9087,0.053443
1.6,6.5,7,8.2138,8.1849,0.037207
1.6,6.5,8,9.6219,9.6419,0.059156
1.65,6.5,1,8.1824,8.2875,0.040708
1.65,6.5,2,9.6899,9.904,0.04873
1.65,6.5,3,8.1824,8.1846,0.033925
1.65,6.5,4,9.6899,9.6425,0.053939
1.65,6.5,5,8.4319,8.2897,0.040708
1.65,6.5,6,10.203,9.9087,0.04873
1.65,6.5,7,8.2138,8.1849,0.033926
1.65,6.5,8,9.6219,9.6419,0.053939
1.7,6.5,1,8.1824,8.2875,0.03722
1.7,6.5,2,9.6899,9.9041,0.044555
1.7,6.5,3,8.1824,8.1846,0.031019
1.7,6.5,4,9.6899,9.6425,0.049318
1.7,6.5,5,8.4319,8.2897,0.03722
1.7,6.5,6,10.203,9.9086,0.044555
1.7,6.5,7,8.2138,8.1849,0.031019
1.7,6.5,8,9.6219,9.6419,0.049318
1.75,6.5,1,8.1824,8.2876,0.03412
1.75,6.5,2,9.6899,9.9041,0.040844
1.75,6.5,3,8.1824,8.1846,0.028435
1.75,6.5,4,9.6899,9.6425,0.04521
1.75,6.5,5,8.4319,8.2897,0.03412
1.75,6.5,6,10.203,9.9085,0.040844
1.75,6.5,7,8.2138,8.1849,0.028435
1.75,6.5,8,9.6219,9.6419,0.04521
1.8,6.5,1,8.1824,8.2876,0.031355
1.8,6.5,2,9.6899,9.9042,0.037534
1.8,6.5,3,8.1824,8.1846,0.026131
1.8,6.5,4,9.6899,9.6424,0.041546
1.8,6.5,5,8.4319,8.2896,0.031355
1.8,6.5,6,10.203,9.9084,0.037534
1.8,6.5,7,8.2138,8.1849,0.026131
1.8,6.5,8,9.6219,9.6419,0.041546
1.85,6.5,1,8.1824,8.2876,0.028881
1.85,6.5,2,9.6899,9.9042,0.034572
1.85,6.5,3,8.1824,8.1846,0.024069
1.85,6.5,4,9.6899,9.6424,0.038268
1.85,6.5,5,8.4319,8.2896,0.028881
1.85,6.5,6,10.203,9.9084,0.034572
1.85,6.5,7,8.2138,8.1849,0.024069
1.85,6.5,8,9.6219,9.6419,0.038268
1.9,6.5,1,8.1824,8.2876,0.02666
1.9,6.5,2,9.6899,9.9043,0.031914
1.9,6.5,3,8.1824,8.1846,0.022218
1.9,6.5,4,9.6899,9.6424,0.035325
1.9,6.5,5,8.4319,8.2896,0.02666
1.9,6.5,6,10.203,9.9083,0.031914
1.9,6.5,7,8.2138,8.1849,0.022218
1.9,6.5,8,9.6219,9.6419,0.035325
1.95,6.5,1,8.1824,8.2876,0.024661
1.95,6.5,2,9.6899,9.9043,0.029521
1.95,6.5,3,8.1824,8.1846,0.020553
1.95,6.5,4,9.6899,9.6424,0.032677
1.95,6.5,5,8.4319,8.2895,0.024661
1.95,6.5,6,10.203,9.9082,0.029521
1.95,6.5,7,8.2138,8.1849,0.020553
1.95,6.5,8,9.6219,9.6419,0.032677
2,6.5,1,8.1824,8.2877,0.022858
2,6.5,2,9.6899,9.9044,0.027362
2,6.5,3,8.1824,8.1846,0.019049
2,6.5,4,9.6899,9.6424,0.030287
2,6.5,5,8.4319,8.2895,0.022858
2,6.5,6,10.203,9.9082,0.027362
2,6.5,7,8.2138,8.1849,0.019049
2,6.5,8,9.6219,9.6419,0.030287
0.3,7,1,8.6852,8.7873,1.9946
0.3,7,2,10.195,10.404,2.4346
0.3,7,3,8.6852,8.6867,1.7027
0.3,7,4,10.195,10.149,2.6445
0.3,7,5,8.9363,8.7991,1.9881
0.3,7,6,10.712,10.428,2.3457
0.3,7,7,8.7147,8.6881,1.6054
0.3,7,8,10.125,10.146,2.6327
0.35,7,1,8.6852,8.7879,2.1386
0.35,7,2,10.195,10.405,2.5954
0.35,7,3,8.6852,8.6867,1.8099
0.35,7,4,10.195,10.148,2.8335
0.35,7,5,8.9363,8.7981,2.1372
0.35,7,6,10.712,10.426,2.5377
0.35,7,7,8.7147,8.6879,1.7405
0.35,7,8,10.125,10.146,2.8301
0.4,7,1,8.6852,8.7884,1.9848
0.4,7,2,10.195,10.406,2.398
0.4,7,3,8.6852,8.6867,1.668
0.4,7,4,10.195,10.148,2.629
0.4,7,5,8.9363,8.7974,1.9847
0.4,7,6,10.712,10.424,2.3665
0.4,7,7,8.7147,8.6877,1.6287
0.4,7,8,10.125,10.146,2.6282
0.45,7,1,8.6852,8.7888,1.6847
0.45,7,2,10.195,10.407,2.029
0.45,7,3,8.6852,8.6867,1.4087
0.45,7,4,10.195,10.148,2.2314
0.45,7,5,8.9363,8.7968,1.6842
0.45,7,6,10.712,10.423,2.0136
0.45,7,7,8.7147,8.6876,1.3904
0.45,7,8,10.125,10.146,2.2304
0.5,7,1,8.6852,8.7891,1.3638
0.5,7,2,10.195,10.407,1.639
0.5,7,3,8.6852,8.6866,1.137
0.5,7,4,10.195,10.148,1.8065
0.5,7,5,8.9363,8.7964,1.3631
0.5,7,6,10.712,10.422,1.632
0.5,7,7,8.7147,8.6875,1.1298
0.5,7,8,10.125,10.146,1.8053
0.55,7,1,8.6852,8.7894,1.0821
0.55,7,2,10.195,10.408,1.2986
0.55,7,3,8.6852,8.6866,0.90088
0.55,7,4,10.195,10.148,1.4334
0.55,7,5,8.9363,8.796,1.0815
0.55,7,6,10.712,10.421,1.2956
0.55,7,7,8.7147,8.6874,0.89865
0.55,7,8,10.125,10.146,1.4325
0.6,7,1,8.6852,8.7896,0.85523
0.6,7,2,10.195,10.408,1.0253
0.6,7,3,8.6852,8.6866,0.71163
0.6,7,4,10.195,10.148,1.1329
0.6,7,5,8.9363,8.7957,0.85477
0.6,7,6,10.712,10.421,1.0242
0.6,7,7,8.7147,8.6873,0.71131
0.6,7,8,10.125,10.146,1.1323
0.65,7,1,8.6852,8.7898,0.67938
0.65,7,2,10.195,10.409,0.81396
0.65,7,3,8.6852,8.6866,0.56532
0.65,7,4,10.195,10.148,0.90005
0.65,7,5,8.9363,8.7954,0.67909
0.65,7,6,10.712,10.42,0.81365
0.65,7,7,8.7147,8.6873,0.5656
0.65,7,8,10.125,10.146,0.89963
0.7,7,1,8.6852,8.7899,0.54511
0.7,7,2,10.195,10.409,0.65282
0.7,7,3,8.6852,8.6866,0.45368
0.7,7,4,10.195,10.147,0.72221
0.7,7,5,8.9363,8.7952,0.54493
0.7,7,6,10.712,10.42,0.65282
0.7,7,7,8.7147,8.6872,0.45409
0.7,7,8,10.125,10.146,0.72195
0.75,7,1,8.6852,8.7901,0.44271
0.75,7,2,10.195,10.409,0.53006
0.75,7,3,8.6852,8.6866,0.36855
0.75,7,4,10.195,10.147,0.58656
0.75,7,5,8.9363,8.7949,0.4426
0.75,7,6,10.712,10.419,0.53014
0.75,7,7,8.7147,8.6872,0.3689
0.75,7,8,10.125,10.146,0.58641
0.8,7,1,8.6852,8.7902,0.36404
0.8,7,2,10.195,10.409,0.43582
0.8,7,3,8.6852,8.6866,0.30315
0.8,7,4,10.195,10.147,0.48235
0.8,7,5,8.9363,8.7948,0.36398
0.8,7,6,10.712,10.419,0.43591
0.8,7,7,8.7147,8.6872,0.30339
0.8,7,8,10.125,10.146,0.48226
0.85,7,1,8.6852,8.7903,0.30292
0.85,7,2,10.195,10.41,0.36263
0.85,7,3,8.6852,8.6866,0.2523
0.85,7,4,10.195,10.147,0.40137
0.85,7,5,8.9363,8.7946,0.30289
0.85,7,6,10.712,10.419,0.3627
0.85,7,7,8.7147,8.6871,0.25247
0.85,7,8,10.125,10.146,0.40132
0.9,7,1,8.6852,8.7904,0.2548
0.9,7,2,10.195,10.41,0.30501
0.9,7,3,8.6852,8.6866,0.21226
0.9,7,4,10.195,10.147,0.33761
0.9,7,5,8.9363,8.7945,0.25478
0.9,7,6,10.712,10.418,0.30506
0.9,7,7,8.7147,8.6871,0.21236
0.9,7,8,10.125,10.146,0.33759
0.95,7,1,8.6852,8.7905,0.2164
0.95,7,2,10.195,10.41,0.25905
0.95,7,3,8.6852,8.6866,0.1803
0.95,7,4,10.195,10.147,0.28674
0.95,7,5,8.9363,8.7943,0.21639
0.95,7,6,10.712,10.418,0.25909
0.95,7,7,8.7147,8.6871,0.18036
0.95,7,8,10.125,10.146,0.28673
1,7,1,8.6852,8.7905,0.18539
1,7,2,10.195,10.41,0.22193
1,7,3,8.6852,8.6866,0.15447
1,7,4,10.195,10.147,0.24565
1,7,5,8.9363,8.7942,0.18539
1,7,6,10.712,10.418,0.22195
1,7,7,8.7147,8.687,0.15451
1,7,8,10.125,10.146,0.24565
1.05,7,1,8.6852,8.7906,0.16006
1.05,7,2,10.195,10.41,0.19161
1.05,7,3,8.6852,8.6866,0.13338
1.05,7,4,10.195,10.147,0.21209
1.05,7,5,8.9363,8.7941,0.16006
1.05,7,6,10.712,10.418,0.19162
1.05,7,7,8.7147,8.687,0.1334
1.05,7,8,10.125,10.146,0.21209
1.1,7,1,8.6852,8.7907,0.13916
1.1,7,2,10.195,10.41,0.16659
1.1,7,3,8.6852,8.6866,0.11597
1.1,7,4,10.195,10.147,0.18439
1.1,7,5,8.9363,8.794,0.13916
1.1,7,6,10.712,10.417,0.16659
1.1,7,7,8.7147,8.687,0.11598
1.1,7,8,10.125,10.146,0.18439
1.15,7,1,8.6852,8.7907,0.12176
1.15,7,2,10.195,10.411,0.14575
1.15,7,3,8.6852,8.6866,0.10146
1.15,7,4,10.195,10.147,0.16133
1.15,7,5,8.9363,8.7939,0.12176
1.15,7,6,10.712,10.417,0.14576
1.15,7,7,8.7147,8.687,0.10147
1.15,7,8,10.125,10.146,0.16133
1.2,7,1,8.6852,8.7908,0.10714
1.2,7,2,10.195,10.411,0.12826
1.2,7,3,8.6852,8.6866,0.089289
1.2,7,4,10.195,10.147,0.14197
1.2,7,5,8.9363,8.7939,0.10714
1.2,7,6,10.712,10.417,0.12826
1.2,7,7,8.7147,8.687,0.089293
1.2,7,8,10.125,10.146,0.14197
1.25,7,1,8.6852,8.7908,0.094783
1.25,7,2,10.195,10.411,0.11346
1.25,7,3,8.6852,8.6866,0.078989
1.25,7,4,10.195,10.147,0.12559
1.25,7,5,8.9363,8.7938,0.094783
1.25,7,6,10.712,10.417,0.11346
1.25,7,7,8.7147,8.6869,0.078991
1.25,7,8,10.125,10.146,0.12559
1.3,7,1,8.6852,8.7909,0.084255
1.3,7,2,10.195,10.411,0.10086
1.3,7,3,8.6852,8.6866,0.070216
1.3,7,4,10.195,10.147,0.11164
1.3,7,5,8.9363,8.7937,0.084255
1.3,7,6,10.712,10.417,0.10086
1.3,7,7,8.7147,8.6869,0.070217
1.3,7,8,10.125,10.146,0.11164
1.35,7,1,8.6852,8.7909,0.075231
1.35,7,2,10.195,10.411,0.090058
1.35,7,3,8.6852,8.6866,0.062696
1.35,7,4,10.195,10.147,0.099684
1.35,7,5,8.9363,8.7937,0.075231
1.35,7,6,10.712,10.417,0.090058
1.35,7,7,8.7147,8.6869,0.062697
1.35,7,8,10.125,10.146,0.099684
1.4,7,1,8.6852,8.791,0.067453
1.4,7,2,10.195,10.411,0.080746
1.4,7,3,8.6852,8.6866,0.056214
1.4,7,4,10.195,10.147,0.089377
1.4,7,5,8.9363,8.7936,0.067452
1.4,7,6,10.712,10.416,0.080746
1.4,7,7,8.7147,8.6869,0.056214
1.4,7,8,10.125,10.146,0.089377
1.45,7,1,8.6852,8.791,0.060711
1.45,7,2,10.195,10.411,0.072675
1.45,7,3,8.6852,8.6866,0.050596
1.45,7,4,10.195,10.147,0.080444
1.45,7,5,8.9363,8.7936,0.060711
1.45,7,6,10.712,10.416,0.072676
1.45,7,7,8.7147,8.6869,0.050596
1.45,7,8,10.125,10.146,0.080444
1.5,7,1,8.6852,8.791,0.054839
1.5,7,2,10.195,10.411,0.065646
